('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.75')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '3.75')
('平菇', '3.0')
('香菇', '5.5')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '4.0')
('金针菇', '4.5')
('乌鸡蛋', '0.95')
('娃娃菜', '1.1')
('小白菜', '1.35')
('圆白菜', '1.55')
('圆白菜', '0.75')
('紫甘蓝', '1.45')
('芹菜', '1.35')
('西芹', '2.1')
('菠菜', '2.25')
('莴笋', '1.95')
('团生菜', '2.0')
('散叶生菜', '3.25')
('罗马生菜', '1.9')
('油菜', '1.25')
('香菜', '5.5')
('茴香', '4.5')
('韭菜', '2.65')
('苦菊', '4.5')
('油麦菜', '3.0')
('黄心菜', '1.15')
('菜花', '1.95')
('散菜花', '2.0')
('绿菜花', '2.0')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '4.9')
('番茄', '5.8')
('黄瓜', '4.5')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.25')
('长茄', '1.95')
('广茄', '2.65')
('线茄', '3.2')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.25')
('豆王', '5.5')
('扁豆', '4.85')
('豇豆', '6.5')
('白不老', '5.4')
('油豆', '6.4')
('毛豆', '4.9')
('玉米', '2.2')
('花生', '5.25')
('苦瓜', '4.25')
('丝瓜', '4.25')
('西葫芦', '2.8')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.5')
('红尖椒', '5.5')
('美人椒', '11.0')
('菜花', '1.95')
('散菜花', '2.5')
('绿菜花', '2.25')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '5.5')
('番茄', '6.35')
('黄瓜', '4.75')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.8')
('长茄', '2.5')
('广茄', '3.05')
('线茄', '3.5')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.75')
('豆王', '6.0')
('扁豆', '6.5')
('豇豆', '7.75')
('白不老', '6.5')
('油豆', '6.75')
('毛豆', '5.15')
('玉米', '2.75')
('花生', '5.25')
('苦瓜', '7.25')
('丝瓜', '4.25')
('西葫芦', '2.9')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.6')
('红尖椒', '5.5')
('美人椒', '14.5')
('螺丝椒', '7.0')
('柿子椒', '4.2')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '17.5')
('彩椒', '7.5')
('白萝卜', '0.85')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.75')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '3.75')
('平菇', '3.0')
('香菇', '5.5')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '4.0')
('金针菇', '4.5')
('乌鸡蛋', '0.95')
('娃娃菜', '1.1')
('小白菜', '1.35')
('圆白菜', '1.55')
('圆白菜', '0.75')
('紫甘蓝', '1.45')
('芹菜', '1.35')
('西芹', '2.1')
('菠菜', '2.25')
('莴笋', '1.95')
('团生菜', '2.0')
('散叶生菜', '3.25')
('罗马生菜', '1.9')
('油菜', '1.25')
('香菜', '5.5')
('茴香', '4.5')
('韭菜', '2.65')
('苦菊', '4.5')
('油麦菜', '3.0')
('黄心菜', '1.15')
('菜花', '1.95')
('散菜花', '2.0')
('绿菜花', '2.0')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '4.9')
('番茄', '5.8')
('黄瓜', '4.5')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.25')
('长茄', '1.95')
('广茄', '2.65')
('线茄', '3.2')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.25')
('豆王', '5.5')
('扁豆', '4.85')
('豇豆', '6.5')
('白不老', '5.4')
('油豆', '6.4')
('毛豆', '4.9')
('玉米', '2.2')
('花生', '5.25')
('苦瓜', '4.25')
('丝瓜', '4.25')
('西葫芦', '2.8')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.5')
('红尖椒', '5.5')
('美人椒', '11.0')
('螺丝椒', '6.5')
('柿子椒', '3.95')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '12.0')
('彩椒', '7.0')
('白萝卜', '0.6')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('菜花', '1.95')
('散菜花', '2.5')
('绿菜花', '2.25')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '5.5')
('番茄', '6.35')
('黄瓜', '4.75')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.8')
('长茄', '2.5')
('广茄', '3.05')
('线茄', '3.5')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.75')
('豆王', '6.0')
('扁豆', '6.5')
('豇豆', '7.75')
('白不老', '6.5')
('油豆', '6.75')
('毛豆', '5.15')
('玉米', '2.75')
('花生', '5.25')
('苦瓜', '7.25')
('丝瓜', '4.25')
('西葫芦', '2.9')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.6')
('红尖椒', '5.5')
('美人椒', '14.5')
('螺丝椒', '7.0')
('柿子椒', '4.2')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '17.5')
('彩椒', '7.5')
('白萝卜', '0.85')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.75')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '3.75')
('平菇', '3.0')
('香菇', '5.5')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '4.0')
('金针菇', '4.5')
('乌鸡蛋', '0.95')
('娃娃菜', '1.1')
('小白菜', '1.35')
('圆白菜', '1.55')
('圆白菜', '0.75')
('紫甘蓝', '1.45')
('芹菜', '1.35')
('西芹', '2.1')
('菠菜', '2.25')
('莴笋', '1.95')
('团生菜', '2.0')
('散叶生菜', '3.25')
('罗马生菜', '1.9')
('油菜', '1.25')
('香菜', '5.5')
('茴香', '4.5')
('韭菜', '2.65')
('苦菊', '4.5')
('油麦菜', '3.0')
('黄心菜', '1.15')
('菜花', '1.95')
('散菜花', '2.0')
('绿菜花', '2.0')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '4.9')
('番茄', '5.8')
('黄瓜', '4.5')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.25')
('长茄', '1.95')
('广茄', '2.65')
('线茄', '3.2')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.25')
('豆王', '5.5')
('扁豆', '4.85')
('豇豆', '6.5')
('白不老', '5.4')
('油豆', '6.4')
('毛豆', '4.9')
('玉米', '2.2')
('花生', '5.25')
('苦瓜', '4.25')
('丝瓜', '4.25')
('西葫芦', '2.8')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.5')
('红尖椒', '5.5')
('美人椒', '11.0')
('螺丝椒', '6.5')
('柿子椒', '3.95')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '12.0')
('彩椒', '7.0')
('白萝卜', '0.6')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.15')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '2.65')
('平菇', '2.75')
('香菇', '5.0')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '3.5')
('金针菇', '4.25')
('菜花', '1.95')
('散菜花', '2.5')
('绿菜花', '2.25')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '5.5')
('番茄', '6.35')
('黄瓜', '4.75')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.8')
('长茄', '2.5')
('广茄', '3.05')
('线茄', '3.5')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.75')
('豆王', '6.0')
('扁豆', '6.5')
('豇豆', '7.75')
('白不老', '6.5')
('油豆', '6.75')
('毛豆', '5.15')
('玉米', '2.75')
('花生', '5.25')
('苦瓜', '7.25')
('丝瓜', '4.25')
('西葫芦', '2.9')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.6')
('红尖椒', '5.5')
('美人椒', '14.5')
('螺丝椒', '7.0')
('柿子椒', '4.2')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '17.5')
('彩椒', '7.5')
('白萝卜', '0.85')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.75')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '3.75')
('平菇', '3.0')
('香菇', '5.5')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '4.0')
('金针菇', '4.5')
('乌鸡蛋', '0.95')
('娃娃菜', '1.1')
('小白菜', '1.35')
('圆白菜', '1.55')
('圆白菜', '0.75')
('紫甘蓝', '1.45')
('芹菜', '1.35')
('西芹', '2.1')
('菠菜', '2.25')
('莴笋', '1.95')
('团生菜', '2.0')
('散叶生菜', '3.25')
('罗马生菜', '1.9')
('油菜', '1.25')
('香菜', '5.5')
('茴香', '4.5')
('韭菜', '2.65')
('苦菊', '4.5')
('油麦菜', '3.0')
('黄心菜', '1.15')
('菜花', '1.95')
('散菜花', '2.0')
('绿菜花', '2.0')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '4.9')
('番茄', '5.8')
('黄瓜', '4.5')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.25')
('长茄', '1.95')
('广茄', '2.65')
('线茄', '3.2')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.25')
('豆王', '5.5')
('扁豆', '4.85')
('豇豆', '6.5')
('白不老', '5.4')
('油豆', '6.4')
('毛豆', '4.9')
('玉米', '2.2')
('花生', '5.25')
('苦瓜', '4.25')
('丝瓜', '4.25')
('西葫芦', '2.8')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.5')
('红尖椒', '5.5')
('美人椒', '11.0')
('螺丝椒', '6.5')
('柿子椒', '3.95')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '12.0')
('彩椒', '7.0')
('白萝卜', '0.6')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.15')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '2.65')
('平菇', '2.75')
('香菇', '5.0')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '3.5')
('金针菇', '4.25')
('菜花', '1.95')
('散菜花', '2.5')
('绿菜花', '2.25')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '5.5')
('番茄', '6.35')
('黄瓜', '4.75')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.8')
('长茄', '2.5')
('广茄', '3.05')
('线茄', '3.5')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.75')
('豆王', '6.0')
('扁豆', '6.5')
('豇豆', '7.75')
('白不老', '6.5')
('油豆', '6.75')
('毛豆', '5.15')
('玉米', '2.75')
('花生', '5.25')
('苦瓜', '7.25')
('丝瓜', '4.25')
('西葫芦', '2.9')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.6')
('红尖椒', '5.5')
('美人椒', '14.5')
('螺丝椒', '7.0')
('柿子椒', '4.2')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '17.5')
('彩椒', '7.5')
('白萝卜', '0.85')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.75')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '3.75')
('平菇', '3.0')
('香菇', '5.5')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '4.0')
('金针菇', '4.5')
('乌鸡蛋', '0.95')
('娃娃菜', '1.1')
('小白菜', '1.35')
('圆白菜', '1.55')
('圆白菜', '0.75')
('紫甘蓝', '1.45')
('芹菜', '1.35')
('西芹', '2.1')
('菠菜', '2.25')
('莴笋', '1.95')
('团生菜', '2.0')
('散叶生菜', '3.25')
('罗马生菜', '1.9')
('油菜', '1.25')
('香菜', '5.5')
('茴香', '4.5')
('韭菜', '2.65')
('苦菊', '4.5')
('油麦菜', '3.0')
('黄心菜', '1.15')
('菜花', '1.95')
('散菜花', '2.0')
('绿菜花', '2.0')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '4.9')
('番茄', '5.8')
('黄瓜', '4.5')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.25')
('长茄', '1.95')
('广茄', '2.65')
('线茄', '3.2')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.25')
('豆王', '5.5')
('扁豆', '4.85')
('豇豆', '6.5')
('白不老', '5.4')
('油豆', '6.4')
('毛豆', '4.9')
('玉米', '2.2')
('花生', '5.25')
('苦瓜', '4.25')
('丝瓜', '4.25')
('西葫芦', '2.8')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.5')
('红尖椒', '5.5')
('美人椒', '11.0')
('螺丝椒', '6.5')
('柿子椒', '3.95')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '12.0')
('彩椒', '7.0')
('白萝卜', '0.6')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.15')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '2.65')
('平菇', '2.75')
('香菇', '5.0')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '3.5')
('金针菇', '4.25')
('菜花', '1.95')
('散菜花', '2.5')
('绿菜花', '2.25')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '5.5')
('番茄', '6.35')
('黄瓜', '4.75')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.8')
('长茄', '2.5')
('广茄', '3.05')
('线茄', '3.5')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.75')
('豆王', '6.0')
('扁豆', '6.5')
('豇豆', '7.75')
('白不老', '6.5')
('油豆', '6.75')
('毛豆', '5.15')
('玉米', '2.75')
('花生', '5.25')
('苦瓜', '7.25')
('丝瓜', '4.25')
('西葫芦', '2.9')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.6')
('红尖椒', '5.5')
('美人椒', '14.5')
('螺丝椒', '7.0')
('柿子椒', '4.2')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '17.5')
('彩椒', '7.5')
('白萝卜', '0.85')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.75')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '3.75')
('平菇', '3.0')
('香菇', '5.5')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '4.0')
('金针菇', '4.5')
('乌鸡蛋', '0.95')
('娃娃菜', '1.1')
('小白菜', '1.35')
('圆白菜', '1.55')
('圆白菜', '0.75')
('紫甘蓝', '1.45')
('芹菜', '1.35')
('西芹', '2.1')
('菠菜', '2.25')
('莴笋', '1.95')
('团生菜', '2.0')
('散叶生菜', '3.25')
('罗马生菜', '1.9')
('油菜', '1.25')
('香菜', '5.5')
('茴香', '4.5')
('韭菜', '2.65')
('苦菊', '4.5')
('油麦菜', '3.0')
('黄心菜', '1.15')
('菜花', '1.95')
('散菜花', '2.0')
('绿菜花', '2.0')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '4.9')
('番茄', '5.8')
('黄瓜', '4.5')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.25')
('长茄', '1.95')
('广茄', '2.65')
('线茄', '3.2')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.25')
('豆王', '5.5')
('扁豆', '4.85')
('豇豆', '6.5')
('白不老', '5.4')
('油豆', '6.4')
('毛豆', '4.9')
('玉米', '2.2')
('花生', '5.25')
('苦瓜', '4.25')
('丝瓜', '4.25')
('西葫芦', '2.8')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.5')
('红尖椒', '5.5')
('美人椒', '11.0')
('螺丝椒', '6.5')
('柿子椒', '3.95')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '12.0')
('彩椒', '7.0')
('白萝卜', '0.6')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.15')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '2.65')
('平菇', '2.75')
('香菇', '5.0')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '3.5')
('金针菇', '4.25')
('菜花', '1.95')
('散菜花', '2.5')
('绿菜花', '2.25')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '5.5')
('番茄', '6.35')
('黄瓜', '4.75')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.8')
('长茄', '2.5')
('广茄', '3.05')
('线茄', '3.5')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.75')
('豆王', '6.0')
('扁豆', '6.5')
('豇豆', '7.75')
('白不老', '6.5')
('油豆', '6.75')
('毛豆', '5.15')
('玉米', '2.75')
('花生', '5.25')
('苦瓜', '7.25')
('丝瓜', '4.25')
('西葫芦', '2.9')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.6')
('红尖椒', '5.5')
('美人椒', '14.5')
('螺丝椒', '7.0')
('柿子椒', '4.2')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '17.5')
('彩椒', '7.5')
('白萝卜', '0.85')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.75')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '3.75')
('平菇', '3.0')
('香菇', '5.5')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '4.0')
('金针菇', '4.5')
('乌鸡蛋', '0.95')
('娃娃菜', '1.1')
('小白菜', '1.35')
('圆白菜', '1.55')
('圆白菜', '0.75')
('紫甘蓝', '1.45')
('芹菜', '1.35')
('西芹', '2.1')
('菠菜', '2.25')
('莴笋', '1.95')
('团生菜', '2.0')
('散叶生菜', '3.25')
('罗马生菜', '1.9')
('油菜', '1.25')
('香菜', '5.5')
('茴香', '4.5')
('韭菜', '2.65')
('苦菊', '4.5')
('油麦菜', '3.0')
('黄心菜', '1.15')
('菜花', '1.95')
('散菜花', '2.0')
('绿菜花', '2.0')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '4.9')
('番茄', '5.8')
('黄瓜', '4.5')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.25')
('长茄', '1.95')
('广茄', '2.65')
('线茄', '3.2')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.25')
('豆王', '5.5')
('扁豆', '4.85')
('豇豆', '6.5')
('白不老', '5.4')
('油豆', '6.4')
('毛豆', '4.9')
('玉米', '2.2')
('花生', '5.25')
('苦瓜', '4.25')
('丝瓜', '4.25')
('西葫芦', '2.8')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.5')
('红尖椒', '5.5')
('美人椒', '11.0')
('螺丝椒', '6.5')
('柿子椒', '3.95')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '12.0')
('彩椒', '7.0')
('白萝卜', '0.6')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
('莲藕', '3.25')
('红薯', '1.35')
('红薯', '2.35')
('紫薯', '3.6')
('茭白', '6.25')
('荸荠', '2.3')
('芋头', '2.4')
('姜', '2.45')
('大蒜', '3.7')
('蒜米', '3.0')
('大葱', '2.15')
('小葱', '4.9')
('蒜苗', '4.9')
('蒜黄', '4.25')
('青蒜', '2.65')
('平菇', '2.75')
('香菇', '5.0')
('白玉菇', '6.5')
('口蘑', '8.25')
('杏鲍菇', '3.5')
('金针菇', '4.25')
('菜花', '1.95')
('散菜花', '2.5')
('绿菜花', '2.25')
('绿豆芽', '0.98')
('黄豆芽', '0.88')
('番茄', '5.5')
('番茄', '6.35')
('黄瓜', '4.75')
('黄瓜', '6.0')
('小黄瓜', '5.75')
('茄子', '2.8')
('长茄', '2.5')
('广茄', '3.05')
('线茄', '3.5')
('冬瓜', '1.35')
('冬瓜', '0.95')
('毛冬瓜', '2.65')
('架豆', '5.75')
('豆王', '6.0')
('扁豆', '6.5')
('豇豆', '7.75')
('白不老', '6.5')
('油豆', '6.75')
('毛豆', '5.15')
('玉米', '2.75')
('花生', '5.25')
('苦瓜', '7.25')
('丝瓜', '4.25')
('西葫芦', '2.9')
('佛手瓜', '2.2')
('贝贝南瓜', '2.65')
('金丝南瓜', '1.5')
('板栗南瓜', '2.15')
('南北瓜', '0.95')
('尖椒', '5.6')
('红尖椒', '5.5')
('美人椒', '14.5')
('螺丝椒', '7.0')
('柿子椒', '4.2')
('线椒', '5.0')
('杭椒', '6.4')
('小米椒', '17.5')
('彩椒', '7.5')
('白萝卜', '0.85')
('心里美', '1.6')
('卞萝卜', '1.05')
('青萝卜', '2.6')
('胡萝卜', '1.35')
('胡萝卜', '1.5')
('土豆', '0.85')
('土豆', '1.15')
('葱头', '0.77')
('葱头', '0.9')
('山药', '3.1')
('山药', '5.9')
